title,url,price_omr,bedrooms,bathrooms,size_sqm,locality,listing_date,agency
1 BR Apartment In Sultan Haitham City – Freehold,https://www.dubizzle.com.om/en/ad/1-br-apartment-in-sultan-haitham-city-freehold-ID129138618.html,48600.0,1.0,1.0,70.0,"Al Maabilah, Muscat",3 days ago,
DEAL ALERT! 4 BR + Maid’s Room Brand New Villa in Al-Bustan for Sale,https://www.dubizzle.com.om/en/ad/deal-alert-4-br-maids-room-brand-new-villa-in-al-bustan-for-sale-ID128640698.html,83000.0,4.0,5.0,236.0,"Al Bustan, Muscat",3 days ago,
2 BR Nice Apartment in Ruwi for Rent,https://www.dubizzle.com.om/en/ad/2-br-nice-apartment-in-ruwi-for-rent-ID128603535.html,230.0,2.0,2.0,80.0,"Ruwi, Muscat",3 days ago,
4 Desk Office Space in Business Center in Qurum,https://www.dubizzle.com.om/en/ad/4-desk-office-space-in-business-center-in-qurum-ID128235244.html,650.0,,,15.0,"Qurum, Muscat",3 days ago,
4 + 1 BR Brand New Freehold Townhouse with Rooftop Pool - Muscat Hill,https://www.dubizzle.com.om/en/ad/4-1-br-brand-new-freehold-townhouse-with-rooftop-pool-muscat-hill-ID127451902.html,241000.0,4.0,5.0,338.7,"Muscat Hills, Muscat",3 days ago,
1 BR Freehold Flat in Boulevard Tower For Sale,https://www.dubizzle.com.om/en/ad/1-br-freehold-flat-in-boulevard-tower-for-sale-ID127331512.html,63281.0,1.0,2.0,70.0,"Muscat Hills, Muscat",3 days ago,
فرصة استثمارية نادرة أرض سكنية تجارية كبيرة على شارع الخدمة في الحيل,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D9%86%D8%A7%D8%AF%D8%B1%D8%A9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-ID130353514.html,350.0,,,,"Al Hail, Muscat",3 days ago,
أرض سكنية تجارية أول خط على شارع السلطان قابوس – الحيل الشمالية,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A3%D9%88%D9%84-%D8%AE%D8%B7-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86-%D9%82%D8%A7%D8%A8%D9%88%D8%B3-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9-ID130355498.html,550000.0,,,,"Al Hail, Muscat",3 days ago,
للبيع – أرض سكنية تجارية في الخوض المرحلة الخامسة بموقع مميز,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%D8%A9-%D8%A8%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-ID130353577.html,200000.0,,,584.0,"Al Khoud, Muscat",3 days ago,
For Sale: Modern Villa in Al Mouj Muscat,https://www.dubizzle.com.om/en/ad/for-sale-modern-villa-in-al-mouj-muscat-ID130475449.html,295000.0,3.0,4.0,265.0,"The Wave (Almouj), Muscat",3 days ago,
أرض سكني تجاري كبيرة في الخوض السابعة – أكثر من 100 ألف م²,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D8%B9%D8%A9-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-100-%D8%A3%D9%84%D9%81-%D9%852-ID130356644.html,2500000.0,,,,"Al Khoud, Muscat",3 days ago,
فرصة استثمارية – أرض سكنية تجارية كورنر في سور آل حديد قرب البحر,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%83%D9%88%D8%B1%D9%86%D8%B1-%D9%81%D9%8A-%D8%B3%D9%88%D8%B1-%D8%A2%D9%84-%D8%AD%D8%AF%D9%8A%D8%AF-%D9%82%D8%B1%D8%A8-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-ID130356529.html,160000.0,,,954.0,"Al Seeb, Muscat",3 days ago,
أرض سكنية تجارية بموقع حيوي قرب العريمي بوليفارد – الخوض,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D9%85%D9%88%D9%82%D8%B9-%D8%AD%D9%8A%D9%88%D9%8A-%D9%82%D8%B1%D8%A8-%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D9%85%D9%8A-%D8%A8%D9%88%D9%84%D9%8A%D9%81%D8%A7%D8%B1%D8%AF-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-ID130356456.html,380000.0,,,,"Al Khoud, Muscat",3 days ago,
Furnished Apartment for Rent in Al Khuwair 33 | REF 91MC,https://www.dubizzle.com.om/en/ad/furnished-apartment-for-rent-in-al-khuwair-33-ref-91mc-ID130475346.html,300.0,2.0,3.0,90.0,"Al Khuwair, Muscat",3 days ago,
Reduced Price!! 1BHK Apartment for Sale in Muscat Hills FSA39,https://www.dubizzle.com.om/en/ad/reduced-price-1bhk-apartment-for-sale-in-muscat-hills-fsa39-ID129291774.html,60000.0,1.0,2.0,71.0,"Muscat Hills, Muscat",3 days ago,
Free Hold!! Own your apartment in Al Khoud - Uptown Muscat!!,https://www.dubizzle.com.om/en/ad/free-hold-own-your-apartment-in-al-khoud-uptown-muscat-ID129792521.html,50000.0,1.0,2.0,65.0,"Al Khoud, Muscat",3 days ago,
للبيع: محل جديد في مشروع جديد - مسار بركاء FSC13,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%AD%D9%84-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%8A-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D8%B3%D8%A7%D8%B1-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-fsc13-ID129655955.html,38000.0,,,29.0,"Barka, Al Batinah",3 days ago,
Reduced Price!! 2BHK in The Great Escape in AIDA with Sea View FSA69,https://www.dubizzle.com.om/en/ad/reduced-price-2bhk-in-the-great-escape-in-aida-with-sea-view-fsa69-ID130051463.html,135000.0,2.0,3.0,93.0,"Yiti, Muscat",3 days ago,
Free Hold!! Amazing 4BHK Villa For Sale in Muscat Hills FSV100,https://www.dubizzle.com.om/en/ad/free-hold-amazing-4bhk-villa-for-sale-in-muscat-hills-fsv100-ID130046163.html,310000.0,4.0,6.0,450.0,"Muscat Hills, Muscat",3 days ago,
2+1 BHK Apartment with Sea View for Sale – Muscat Bay FSA65,https://www.dubizzle.com.om/en/ad/21-bhk-apartment-with-sea-view-for-sale-muscat-bay-fsa65-ID129985095.html,210000.0,3.0,4.0,200.0,"Barr Al Jissah, Muscat",3 days ago,
"Magnificent 4+1 BHK Villa, Available For Sale FSV25",https://www.dubizzle.com.om/en/ad/magnificent-41-bhk-villa-available-for-sale-fsv25-ID130046155.html,210000.0,4.0,6.0,400.0,"Muscat Hills, Muscat",3 days ago,
FREE HOLD!! Exceptional 2+1 BHK Apartment for Sale in Muscat Bay FSA64,https://www.dubizzle.com.om/en/ad/free-hold-exceptional-21-bhk-apartment-for-sale-in-muscat-bay-fsa64-ID129972093.html,170000.0,2.0,3.0,199.0,"Barr Al Jissah, Muscat",3 days ago,
"1BHK Apartment FOR SALE in The BLV Tower, Muscat Hills FSA58",https://www.dubizzle.com.om/en/ad/1bhk-apartment-for-sale-in-the-blv-tower-muscat-hills-fsa58-ID129722179.html,73000.0,2.0,2.0,105.0,"Muscat Hills, Muscat",3 days ago,
Elegant Front View 2BHK For Sale in Muscat Hills FSA34,https://www.dubizzle.com.om/en/ad/elegant-front-view-2bhk-for-sale-in-muscat-hills-fsa34-ID129291734.html,78000.0,2.0,3.0,110.0,"Muscat Hills, Muscat",3 days ago,
للايجار شقه للعوائل في مرتفعات غلاء 2BHK FOR RENT,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%B9%D9%88%D8%A7%D8%A6%D9%84-%D9%81%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%BA%D9%84%D8%A7%D8%A1-2bhk-for-rent-ID122565500.html,260.0,2.0,3.0,100.0,"Ghala, Muscat",2 weeks ago,
فيلا مستقلة للبيع,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%85%D8%B3%D8%AA%D9%82%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130439499.html,100000.0,7.0,6.0,380.0,"Al Khuwair, Muscat",2 weeks ago,
بناية سكنية للبيع مؤجرة بالكامل,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%86%D8%A7%D9%8A%D8%A9-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%A4%D8%AC%D8%B1%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID130439446.html,200000.0,,,,"Al Ghubrah, Muscat",2 weeks ago,
شقق فاخرة للبيع,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D9%82-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130439432.html,48000.0,2.0,3.0,118.0,"Azaiba, Muscat",2 weeks ago,
شقة بنتهاوس للبيع,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D8%A8%D9%86%D8%AA%D9%87%D8%A7%D9%88%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130439389.html,35000.0,1.0,1.0,79.4,"Bosher, Muscat",2 weeks ago,
فيلا حديثة الطراز بتشطيبات و مواصفات شخصية,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D8%A7%D9%84%D8%B7%D8%B1%D8%A7%D8%B2-%D8%A8%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8%D8%A7%D8%AA-%D9%88-%D9%85%D9%88%D8%A7%D8%B5%D9%81%D8%A7%D8%AA-%D8%B4%D8%AE%D8%B5%D9%8A%D8%A9-ID130439339.html,85000.0,5.0,7.0,322.0,"Al Maabilah, Muscat",2 weeks ago,
Live by the beach. Wake up to the marina. Own your place in luxury,https://www.dubizzle.com.om/en/ad/live-by-the-beach-wake-up-to-the-marina-own-your-place-in-luxury-ID130439243.html,78000.0,1.0,1.0,70.0,"The Wave (Almouj), Muscat",2 weeks ago,
Villa for Sale with 4 BHK in Sultan Haitham City,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bhk-in-sultan-haitham-city-ID130000995.html,340000.0,4.0,4.0,380.0,"Al Maabilah, Muscat",2 weeks ago,
5 bedroom villa for sale in Muscat Bay,https://www.dubizzle.com.om/en/ad/5-bedroom-villa-for-sale-in-muscat-bay-ID129844548.html,950000.0,5.0,5.0,646.0,"Qantab, Muscat",2 weeks ago,
"Modern 2BHK Apartment for Sale in Al Mouj, Meria East FSA37",https://www.dubizzle.com.om/en/ad/modern-2bhk-apartment-for-sale-in-al-mouj-meria-east-fsa37-ID129231923.html,125000.0,2.0,2.0,130.0,"The Wave (Almouj), Muscat",3 days ago,
Sea View | Big Luxurious 2BR | 20/80 Payment Plan | The Great Escape 2,https://www.dubizzle.com.om/en/ad/sea-view-big-luxurious-2br-2080-payment-plan-the-great-escape-2-ID130188181.html,149500.0,2.0,2.0,103.5,"Yiti, Muscat",3 days ago,
Sea View | Highest Floor | Big Layout | 20/80 Payment Plan,https://www.dubizzle.com.om/en/ad/sea-view-highest-floor-big-layout-2080-payment-plan-ID130188066.html,156570.0,2.0,2.0,90.62,"Yiti, Muscat",3 days ago,
Dazzling Sea View | Highest Floor | Spacious Layout | Payment Plan,https://www.dubizzle.com.om/en/ad/dazzling-sea-view-highest-floor-spacious-layout-payment-plan-ID130188052.html,156640.0,2.0,2.0,90.66,"Yiti, Muscat",3 days ago,
Sea/Golf View | Easy Payment Plan | AIDA The Great Escape 2,https://www.dubizzle.com.om/en/ad/seagolf-view-easy-payment-plan-aida-the-great-escape-2-ID130188033.html,136660.0,2.0,2.0,88.74,"Yiti, Muscat",3 days ago,
20/80 Payment Plan | Superb Sea View | The Great Escape 2,https://www.dubizzle.com.om/en/ad/2080-payment-plan-superb-sea-view-the-great-escape-2-ID130187992.html,135120.0,2.0,2.0,89.35,"Yiti, Muscat",3 days ago,
Sea/ Golf View | Spacious Luxury Layout | Flexible Payment Plan,https://www.dubizzle.com.om/en/ad/sea-golf-view-spacious-luxury-layout-flexible-payment-plan-ID130187951.html,161270.0,2.0,2.0,109.13,"Yiti, Muscat",3 days ago,
Sea View | 20/80 Payment Plan | The Great Escape 2,https://www.dubizzle.com.om/en/ad/sea-view-2080-payment-plan-the-great-escape-2-ID130187936.html,135070.0,2.0,2.0,89.32,"Yiti, Muscat",3 days ago,
Sea View | Payment Plan | AIDA The Great Escape 2,https://www.dubizzle.com.om/en/ad/sea-view-payment-plan-aida-the-great-escape-2-ID130187802.html,131960.0,2.0,2.0,87.97,"Yiti, Muscat",3 days ago,
Easy Payment Plan | Sea View | AIDA The Great Escape 2,https://www.dubizzle.com.om/en/ad/easy-payment-plan-sea-view-aida-the-great-escape-2-ID130187764.html,131870.0,2.0,2.0,87.91,"Yiti, Muscat",3 days ago,
Spacious Layout | Golf View | 20/80 Payment Plan | The Great Escape 2,https://www.dubizzle.com.om/en/ad/spacious-layout-golf-view-2080-payment-plan-the-great-escape-2-ID130187741.html,114660.0,1.0,2.0,75.88,"Yiti, Muscat",3 days ago,
Big Luxury Layout| | Pool/Golf View | AIDA The Great Escape 2,https://www.dubizzle.com.om/en/ad/big-luxury-layout-poolgolf-view-aida-the-great-escape-2-ID130187719.html,104660.0,1.0,2.0,72.46,"Yiti, Muscat",3 days ago,
Hot Deal | 20/80 Payment Plan | Pool and Golf Course View,https://www.dubizzle.com.om/en/ad/hot-deal-2080-payment-plan-pool-and-golf-course-view-ID130186286.html,79060.0,1.0,2.0,49.55,"Yiti, Muscat",3 days ago,
Pool View | Private Garden Terrace | Flexible 30/70 Payment Plan,https://www.dubizzle.com.om/en/ad/pool-view-private-garden-terrace-flexible-3070-payment-plan-ID130270097.html,78900.0,,1.0,52.39,"Yiti, Muscat",3 days ago,
Beachfront Living | Payment Plan | The Residences at Mandarin Oriental,https://www.dubizzle.com.om/en/ad/beachfront-living-payment-plan-the-residences-at-mandarin-oriental-ID130189299.html,169982.0,1.0,2.0,76.45,"Muscat - Other, Muscat",3 days ago,
Beachfront Living | Payment Plan | The Residences at Mandarin Oriental,https://www.dubizzle.com.om/en/ad/beachfront-living-payment-plan-the-residences-at-mandarin-oriental-ID130189291.html,323282.0,2.0,3.0,135.46,"Muscat - Other, Muscat",3 days ago,
Beachfront Spacious 2BHK Apartment For Sale in Mandarin Oriental,https://www.dubizzle.com.om/en/ad/beachfront-spacious-2bhk-apartment-for-sale-in-mandarin-oriental-ID130189239.html,292832.0,2.0,3.0,132.0,"Muscat - Other, Muscat",3 days ago,
Beachfront 3BHK+Maids For Sale in The Residence Mandarin Oriental,https://www.dubizzle.com.om/en/ad/beachfront-3bhkmaids-for-sale-in-the-residence-mandarin-oriental-ID130188433.html,508082.0,3.0,4.0,184.22,"Muscat - Other, Muscat",3 days ago,
Luxury Beachfront Living | Spacious Layout | Flexible Payment Plan,https://www.dubizzle.com.om/en/ad/luxury-beachfront-living-spacious-layout-flexible-payment-plan-ID130188407.html,169982.4,1.0,2.0,76.45,"Muscat - Other, Muscat",3 days ago,
20/80 Payment Plan | Fabulous Sea View | Spacious 2BR Layout,https://www.dubizzle.com.om/en/ad/2080-payment-plan-fabulous-sea-view-spacious-2br-layout-ID130188220.html,149630.0,2.0,2.0,103.59,"Yiti, Muscat",3 days ago,
Sea and Golf View | Spacious 2BHK for Sale in The Great Escape 2,https://www.dubizzle.com.om/en/ad/sea-and-golf-view-spacious-2bhk-for-sale-in-the-great-escape-2-ID130188148.html,141780.0,2.0,2.0,92.8,"Yiti, Muscat",3 days ago,
Sea View | Spacious Layout | Flexible Payment Plan | AIDA,https://www.dubizzle.com.om/en/ad/sea-view-spacious-layout-flexible-payment-plan-aida-ID130188024.html,151160.0,2.0,2.0,104.65,"Yiti, Muscat",3 days ago,
2 BHK Apartment For Sale in AIDA The Great Escape2 | Sea and Golf View,https://www.dubizzle.com.om/en/ad/2-bhk-apartment-for-sale-in-aida-the-great-escape2-sea-and-golf-view-ID130187912.html,161270.0,2.0,2.0,109.13,"Yiti, Muscat",3 days ago,
Luxurious 2 BHK Apartment For Sale in The Great Escape 2 with Sea View,https://www.dubizzle.com.om/en/ad/luxurious-2-bhk-apartment-for-sale-in-the-great-escape-2-with-sea-view-ID130187874.html,198930.0,2.0,2.0,114.77,"Yiti, Muscat",3 days ago,
Biggest Layout | Pool /Golf View | 20/80 Payment Plan | AIDA,https://www.dubizzle.com.om/en/ad/biggest-layout-pool-golf-view-2080-payment-plan-aida-ID130187751.html,127600.0,1.0,2.0,91.14,"Yiti, Muscat",3 days ago,
15% Down Payment | Attractive Payment Plan | Uptown Muscat,https://www.dubizzle.com.om/en/ad/15-down-payment-attractive-payment-plan-uptown-muscat-ID130179884.html,52241.0,1.0,1.0,60.0,"Muscat - Other, Muscat",3 days ago,
Mountains and Wadi Views | High Floor | Balcony | 30/70 Payment Plan,https://www.dubizzle.com.om/en/ad/mountains-and-wadi-views-high-floor-balcony-3070-payment-plan-ID130270173.html,76550.0,,1.0,54.69,"Yiti, Muscat",3 days ago,
"Flexible office memberships in Sohar, Sohar City Centre",https://www.dubizzle.com.om/en/ad/flexible-office-memberships-in-sohar-sohar-city-centre-ID129606799.html,89.0,,,10.0,"Sohar, Al Batinah",3 days ago,
FREE HOLD!! 1BR Apartment in Al Mouj Golf Links w/ payment plan FSA72,https://www.dubizzle.com.om/en/ad/free-hold-1br-apartment-in-al-mouj-golf-links-w-payment-plan-fsa72-ID130202078.html,98000.0,1.0,2.0,84.0,"The Wave (Almouj), Muscat",3 days ago,
Free Hold!! Brand New Fully Furnished 2BHK Penthouse in Muscat Hills,https://www.dubizzle.com.om/en/ad/free-hold-brand-new-fully-furnished-2bhk-penthouse-in-muscat-hills-ID130191568.html,92000.0,2.0,3.0,117.0,"Muscat Hills, Muscat",3 days ago,
FSB06 مبنى سكني تجاري رئيسي للبيع في العامرات - طريق الجبل,https://www.dubizzle.com.om/en/ad/fsb06-%D9%85%D8%A8%D9%86%D9%89-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%AC%D8%A8%D9%84-ID129519313.html,510000.0,,,600.0,"Al Amarat, Muscat",3 days ago,
SHATTI AL QURM | SPACIOUS COMMERCIAL SPACE,https://www.dubizzle.com.om/en/ad/shatti-al-qurm-spacious-commercial-space-ID129671083.html,9100.0,,,,"Qurum, Muscat",3 days ago,
SHATTI AL QURM | SPACIOUS OFFICE SPACES,https://www.dubizzle.com.om/en/ad/shatti-al-qurm-spacious-office-spaces-ID129670842.html,1600.0,,,151.0,"Qurum, Muscat",3 days ago,
MADINAT QABOOS | BEAUTIFUL 5+1 BR COMPOUND TOWNHOUSE,https://www.dubizzle.com.om/en/ad/madinat-qaboos-beautiful-51-br-compound-townhouse-ID130056368.html,1450.0,5.0,6.0,300.0,"Madinat As Sultan Qaboos, Muscat",3 days ago,
"Freehold 2 Bed Fully Furnished Apt. in Al Mouj, Ready & Installments",https://www.dubizzle.com.om/en/ad/freehold-2-bed-fully-furnished-apt-in-al-mouj-ready-installments-ID130337566.html,137000.0,2.0,2.0,126.0,"The Wave (Almouj), Muscat",3 days ago,
4+1BHK Amazing Villa with Private Pool For Sale in Al Mouj FSV69,https://www.dubizzle.com.om/en/ad/41bhk-amazing-villa-with-private-pool-for-sale-in-al-mouj-fsv69-ID129787052.html,380000.0,5.0,6.0,383.0,"The Wave (Almouj), Muscat",3 days ago,
Villa for Sale in Salalah with 4 bedrooms,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-salalah-with-4-bedrooms-ID129576363.html,338552.0,4.0,5.0,243.0,"Salalah, Dhofar",2 weeks ago,
Villa for Sale with 4 BHK in Muscat Yiti,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bhk-in-muscat-yiti-ID129772544.html,491410.0,4.0,4.0,384.0,"Yiti, Muscat",2 weeks ago,
fully furnished villa in Muscat,https://www.dubizzle.com.om/en/ad/fully-furnished-villa-in-muscat-ID129772435.html,269290.0,3.0,3.0,124.0,"Yiti, Muscat",2 weeks ago,
6 Bedroom villa for sale in Al Mouj Muscat Jinan Island,https://www.dubizzle.com.om/en/ad/6-bedroom-villa-for-sale-in-al-mouj-muscat-jinan-island-ID129661693.html,1406000.0,6.0,7.0,907.0,"The Wave (Almouj), Muscat",2 weeks ago,
Villa for Sale with 4 Bedrooms,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-ID129576422.html,335825.0,4.0,5.0,234.0,"Salalah, Dhofar",2 weeks ago,
Villa for Sale with 4 Bedrooms in Salalah,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-in-salalah-ID129576390.html,338956.0,4.0,5.0,243.0,"Salalah, Dhofar",2 weeks ago,
Villa for Sale with 4 Bedrooms in Yiti,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-in-yiti-ID129462622.html,326456.78,4.0,6.0,286.94,"Yiti, Muscat",2 weeks ago,
5 bedroom Villa for Sale in Muscat Bay,https://www.dubizzle.com.om/en/ad/5-bedroom-villa-for-sale-in-muscat-bay-ID129142654.html,950000.0,5.0,6.0,750.35,"Qantab, Muscat",2 weeks ago,
Villa for Sale with 4 Bedrooms - فيلا للبيع,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130437174.html,340016.04,4.0,6.0,140.0,"Sultan Haitham City, Muscat",2 weeks ago,
FSB07 مبنى سكني تجاري رئيسي للبيع في العامرات خلف مركز الجملة,https://www.dubizzle.com.om/en/ad/fsb07-%D9%85%D8%A8%D9%86%D9%89-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%AE%D9%84%D9%81-%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%AC%D9%85%D9%84%D8%A9-ID129519082.html,410000.0,,,400.0,"Al Amarat, Muscat",3 days ago,
Freehold & Lifetime Residency Oman | Stunning Corner 2BHK Apt. FSA54,https://www.dubizzle.com.om/en/ad/freehold-lifetime-residency-oman-stunning-corner-2bhk-apt-fsa54-ID130339456.html,78000.0,2.0,3.0,118.0,"Muscat Hills, Muscat",3 days ago,
Freehold & Lifetime Residency | Modern 1BHK with Pool View FSA38,https://www.dubizzle.com.om/en/ad/freehold-lifetime-residency-modern-1bhk-with-pool-view-fsa38-ID130339424.html,65000.0,1.0,2.0,71.0,"Muscat Hills, Muscat",3 days ago,
"FREEHOLD | Ready to Move, Modern 1BHK in Muscat Hills FSA59",https://www.dubizzle.com.om/en/ad/freehold-ready-to-move-modern-1bhk-in-muscat-hills-fsa59-ID130344461.html,63500.0,1.0,1.0,100.0,"Muscat Hills, Muscat",3 days ago,
"Freehold Studio with Lifetime Residency, Live & Own in Oman FSA84",https://www.dubizzle.com.om/en/ad/freehold-studio-with-lifetime-residency-live-own-in-oman-fsa84-ID130344180.html,72600.0,,1.0,60.0,"Muscat - Other, Muscat",3 days ago,
Commercial Building for Rent in Ghala| REF 88LC,https://www.dubizzle.com.om/en/ad/commercial-building-for-rent-in-ghala-ref-88lc-ID130474124.html,16200.0,,,,"Ghala, Muscat",3 days ago,
54 SQM Office for Sale in Muscat Hills,https://www.dubizzle.com.om/en/ad/54-sqm-office-for-sale-in-muscat-hills-ID130473958.html,57000.0,,,54.0,"Muscat Hills, Muscat",3 days ago,
"Office Spaces for Rent - Qurum Heights, Archway Building PPC102 A",https://www.dubizzle.com.om/en/ad/office-spaces-for-rent-qurum-heights-archway-building-ppc102-a-ID130349699.html,560.0,,,80.0,"Qurum, Muscat",3 days ago,
"Office Spaces for Rent - Qurum Heights, Archway Building PPC102 B",https://www.dubizzle.com.om/en/ad/office-spaces-for-rent-qurum-heights-archway-building-ppc102-b-ID130349711.html,672.0,,,96.0,"Qurum, Muscat",3 days ago,
"Brand New Office for Rent in Muscat Pavilion, Muscat Hills – PPC138",https://www.dubizzle.com.om/en/ad/brand-new-office-for-rent-in-muscat-pavilion-muscat-hills-ppc138-ID130349880.html,300.0,,,51.63,"Muscat Hills, Muscat",3 days ago,
"Office Spaces for Rent - Qurum Heights, Archway Building PPC102 C",https://www.dubizzle.com.om/en/ad/office-spaces-for-rent-qurum-heights-archway-building-ppc102-c-ID130349726.html,490.0,,,70.0,"Qurum, Muscat",3 days ago,
1 BR Furnished Apartment in Bosher with Building Amenities,https://www.dubizzle.com.om/en/ad/1-br-furnished-apartment-in-bosher-with-building-amenities-ID130356747.html,350.0,1.0,2.0,59.0,"Bosher, Muscat",3 days ago,
